Row ID;City;State;Product ID;Category;Product Name;Quantity;Sales;Cost;Profit
8945;San Francisco;California;OFF-PA-10000062;Office Supplies;Green Bar Computer Printout Paper;3;164,88;84,0888;80,7912
8946;San Francisco;California;OFF-SU-10001574;Office Supplies;Acme Value Line Scissors;3;10,95;7,665;3,285
8947;New Bedford;Massachusetts;OFF-PA-10001972;Office Supplies;Xerox 214;3;19,44;10,1088;9,3312
8948;New Bedford;Massachusetts;OFF-BI-10000201;Office Supplies;Avery Triangle Shaped Sheet Lifters, Black, 2/Pack;5;12,3;6,15;6,15
8949;San Diego;California;OFF-AP-10003278;Office Supplies;Belkin 7-Outlet SurgeMaster Home Series;1;13,97;10,3378;3,6322
8956;San Diego;California;OFF-PA-10004610;Office Supplies;Xerox 1900;2;8,56;4,708;3,852
8963;Virginia Beach;Virginia;FUR-FU-10004665;Furniture;3M Polarizing Task Lamp with Clamp Arm, Light Gray;2;273,96;202,7304;71,2296
8964;Virginia Beach;Virginia;TEC-AC-10000057;Technology;Microsoft Natural Ergonomic Keyboard 4000;3;89,97;71,0763;18,8937
8965;Virginia Beach;Virginia;FUR-FU-10003806;Furniture;"Tenex Chairmat w/ Average Lip, 45"" x 53""";5;756,8;681,12;75,68
8979;Orange;New Jersey;OFF-BI-10000546;Office Supplies;Avery Durable Binders;2;5,76;2,9376;2,8224
8990;Springfield;Missouri;FUR-FU-10003026;Furniture;Eldon Regeneration Recycled Desk Accessories, Black;2;9,68;5,9048;3,7752
8991;Springfield;Missouri;TEC-CO-10003763;Technology;Canon PC1060 Personal Laser Copier;7;4899,93;2596,9629;2302,9671
8992;San Francisco;California;TEC-AC-10004708;Technology;Sony 32GB Class 10 Micro SDHC R40 Memory Card;5;104,75;82,7525;21,9975
9002;Sandy Springs;Georgia;TEC-AC-10000199;Technology;Kingston Digital DataTraveler 8GB USB 2.0;1;5,95;5,117;0,833
9003;Sandy Springs;Georgia;OFF-PA-10002195;Office Supplies;"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set";3;15,24;8,0772;7,1628
9004;Spokane;Washington;TEC-AC-10001767;Technology;SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card;6;239,94;213,5466;26,3934
9005;Spokane;Washington;OFF-AR-10002467;Office Supplies;Dixon Ticonderoga Pencils;8;23,84;17,4032;6,4368
9006;Milwaukee;Wisconsin;OFF-ST-10001321;Office Supplies;Decoflex Hanging Personal Folder File, Blue;6;92,52;67,5396;24,9804
9007;Milwaukee;Wisconsin;OFF-ST-10000777;Office Supplies;Companion Letter/Legal File, Black;1;37,76;27,1872;10,5728
9008;Milwaukee;Wisconsin;OFF-LA-10003720;Office Supplies;Avery 487;2;7,38;3,9114;3,4686
9009;Milwaukee;Wisconsin;FUR-FU-10000206;Furniture;GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs;2;5,82;3,0846;2,7354
9011;Huntsville;Alabama;OFF-BI-10001787;Office Supplies;Wilson Jones Four-Pocket Poly Binders;4;26,16;13,3416;12,8184
9013;New York City;New York;FUR-FU-10001861;Furniture;Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts;7;135,8;69,258;66,542
9014;Los Angeles;California;OFF-AR-10002766;Office Supplies;Prang Drawing Pencil Set;5;13,9;10,147;3,753
9015;Los Angeles;California;OFF-EN-10003072;Office Supplies;Peel & Seel Envelopes;5;19,4;10,088;9,312
9018;Pocatello;Idaho;OFF-PA-10001838;Office Supplies;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages";3;17,64;8,9964;8,6436
9020;Springfield;Virginia;TEC-AC-10001314;Technology;Case Logic 2.4GHz Wireless Keyboard;2;99,98;91,9816;7,9984
9021;Springfield;Virginia;FUR-FU-10002268;Furniture;Ultra Door Push Plate;6;29,46;19,7382;9,7218
9025;New York City;New York;TEC-AC-10002018;Technology;AmazonBasics 3-Button USB Wired Mouse;3;20,97;11,9529;9,0171
9026;New York City;New York;TEC-AC-10000397;Technology;Perixx PERIBOARD-512B, Ergonomic Split Keyboard;4;139,96;130,1628;9,7972
9027;New York City;New York;FUR-FU-10003976;Furniture;DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7;3;37,74;24,9084;12,8316
9028;Marlborough;Massachusetts;FUR-FU-10002597;Furniture;C-Line Magnetic Cubicle Keepers, Clear Polypropylene;3;14,82;8,5956;6,2244
9029;Marlborough;Massachusetts;FUR-FU-10004864;Furniture;"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock";3;191,82;130,4376;61,3824
9031;Seattle;Washington;OFF-AP-10001005;Office Supplies;Honeywell Quietcare HEPA Air Cleaner;4;314,6;210,782;103,818
9032;Seattle;Washington;FUR-TA-10002607;Furniture;KI Conference Tables;4;283,56;238,1904;45,3696
9033;Detroit;Michigan;FUR-CH-10000454;Furniture;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;2;487,96;341,572;146,388
9034;Fayetteville;Arkansas;OFF-BI-10001359;Office Supplies;GBC DocuBind TL300 Electric Binding System;2;1793,98;950,8094;843,1706
9037;New York City;New York;OFF-PA-10002262;Office Supplies;Xerox 192;4;25,92;13,4784;12,4416
9038;New York City;New York;OFF-ST-10002214;Office Supplies;X-Rack File for Hanging Folders;2;22,58;16,7092;5,8708
9040;Detroit;Michigan;OFF-BI-10000545;Office Supplies;GBC Ibimaster 500 Manual ProClick Binding System;13;9892,74;4946,37;4946,37
9043;Los Angeles;California;OFF-AP-10004532;Office Supplies;Kensington 6 Outlet Guardian Standard Surge Protector;3;61,44;44,8512;16,5888
9044;San Francisco;California;TEC-AC-10003911;Technology;NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router;3;479,97;316,7802;163,1898
9046;Sunnyvale;California;TEC-AC-10000358;Technology;Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB;5;189,95;144,362;45,588
9047;Sunnyvale;California;TEC-AC-10000057;Technology;Microsoft Natural Ergonomic Keyboard 4000;5;149,95;118,4605;31,4895
9048;Sunnyvale;California;OFF-AR-10001988;Office Supplies;Bulldog Table or Wall-Mount Pencil Sharpener;5;29,95;21,2645;8,6855
9049;Sunnyvale;California;OFF-LA-10003498;Office Supplies;Avery 475;3;44,4;22,2;22,2
9050;New York City;New York;OFF-AR-10002956;Office Supplies;Boston 16801 Nautilus Battery Pencil Sharpener;3;66,03;48,8622;17,1678
9051;Los Angeles;California;OFF-PA-10003724;Office Supplies;Wirebound Message Book, 4 per Page;2;10,86;5,5386;5,3214
9052;San Francisco;California;OFF-AR-10004272;Office Supplies;Newell 308;2;3,36;2,52;0,84
9055;Santa Ana;California;OFF-SU-10001218;Office Supplies;Fiskars Softgrip Scissors;2;21,96;15,8112;6,1488
9056;Seattle;Washington;TEC-AC-10004209;Technology;Memorex Froggy Flash Drive 4 GB;2;21,98;13,4078;8,5722
9058;Los Angeles;California;FUR-FU-10003424;Furniture;Nu-Dell Oak Frame;7;74,76;50,8368;23,9232
9060;Seattle;Washington;FUR-TA-10004619;Furniture;Hon Non-Folding Utility Tables;7;1115,17;780,619;334,551
9062;San Diego;California;OFF-LA-10002762;Office Supplies;Avery 485;4;50,12;26,5636;23,5564
9063;New York City;New York;OFF-FA-10003495;Office Supplies;Staples;6;36,48;18,24;18,24
9067;Harrisonburg;Virginia;TEC-AC-10000521;Technology;Verbatim Slim CD and DVD Storage Cases, 50/Pack;2;23,08;16,156;6,924
9068;Rockville;Maryland;TEC-PH-10002890;Technology;AT&T 17929 Lendline Telephone;2;90,48;66,9552;23,5248
9070;Des Moines;Washington;OFF-EN-10003567;Office Supplies;"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box";3;65,94;34,9482;30,9918
9072;Columbus;Indiana;OFF-ST-10002444;Office Supplies;Recycled Eldon Regeneration Jumbo File;2;24,56;17,6832;6,8768
9073;Springfield;Missouri;OFF-EN-10003286;Office Supplies;Staple envelope;2;16,56;8,7768;7,7832
9074;Springfield;Missouri;TEC-AC-10000109;Technology;Sony Micro Vault Click 16 GB USB 2.0 Flash Drive;5;279,95;212,762;67,188
9075;Henderson;Kentucky;OFF-ST-10002574;Office Supplies;SAFCO Commercial Wire Shelving, Black;6;828,84;828,84;0
9078;Omaha;Nebraska;TEC-AC-10003280;Technology;Belkin F8E887 USB Wired Ergonomic Keyboard;3;89,97;71,0763;18,8937
9079;Henderson;Kentucky;FUR-FU-10003773;Furniture;Eldon Cleatmat Plus Chair Mats for High Pile Carpets;4;318,08;283,0912;34,9888
9080;Henderson;Kentucky;OFF-BI-10002412;Office Supplies;Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders;1;5,8;3,19;2,61
9082;Santa Ana;California;OFF-PA-10002262;Office Supplies;Xerox 192;3;19,44;10,1088;9,3312
9083;Springfield;Virginia;OFF-AR-10000246;Office Supplies;Newell 318;2;5,56;4,1144;1,4456
9084;Suffolk;Virginia;OFF-ST-10002554;Office Supplies;Tennsco Industrial Shelving;3;146,73;143,7954;2,9346
9085;Suffolk;Virginia;OFF-PA-10002751;Office Supplies;Xerox 1920;5;29,9;16,445;13,455
9091;Louisville;Kentucky;OFF-ST-10002974;Office Supplies;Trav-L-File Heavy-Duty Shuttle II, Black;8;348,56;243,992;104,568
9094;Detroit;Michigan;TEC-PH-10001299;Technology;Polycom CX300 Desktop Phone USB VoIP phone;2;299,98;215,9856;83,9944
9095;Detroit;Michigan;OFF-BI-10004224;Office Supplies;Catalog Binders with Expanding Posts;6;403,68;222,024;181,656
9096;Detroit;Michigan;TEC-PH-10001300;Technology;iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4;2;41,9;30,168;11,732
9097;Detroit;Michigan;OFF-LA-10004178;Office Supplies;Avery 491;7;28,91;15,6114;13,2986
9098;Bloomington;Indiana;OFF-PA-10000289;Office Supplies;Xerox 213;5;32,4;16,848;15,552
9111;Richmond;Virginia;OFF-EN-10003160;Office Supplies;Pastel Pink Envelopes;5;36,4;18,928;17,472
9112;Richmond;Virginia;TEC-AC-10001542;Technology;SanDisk Cruzer 16 GB USB Flash Drive;2;22,96;18,5976;4,3624
9113;Richmond;Virginia;OFF-ST-10003641;Office Supplies;Space Solutions Industrial Galvanized Steel Shelving.;4;315,2;308,896;6,304
9114;Richmond;Virginia;OFF-BI-10002432;Office Supplies;Wilson Jones Standard D-Ring Binders;3;15,18;8,0454;7,1346
9120;Los Angeles;California;OFF-LA-10000452;Office Supplies;Avery 488;7;22,05;11,466;10,584
9121;Los Angeles;California;OFF-PA-10000210;Office Supplies;Xerox Blank Computer Paper;5;99,9;52,947;46,953
9122;Los Angeles;California;OFF-AP-10000358;Office Supplies;Fellowes Basic Home/Office Series Surge Protectors;7;90,86;64,5106;26,3494
9123;San Francisco;California;OFF-PA-10002137;Office Supplies;Southworth 100% Résumé Paper, 24lb.;1;7,78;4,279;3,501
9127;Las Cruces;New Mexico;OFF-AR-10004441;Office Supplies;BIC Brite Liner Highlighters;2;8,28;4,8024;3,4776
9132;Laurel;Maryland;FUR-FU-10001473;Furniture;DAX Wood Document Frame;2;27,46;17,5744;9,8856
9133;Laurel;Maryland;OFF-AP-10001469;Office Supplies;Fellowes 8 Outlet Superior Workstation Surge Protector;3;125,13;88,8423;36,2877
9141;Los Angeles;California;TEC-AC-10002402;Technology;Razer Kraken PRO Over Ear PC and Music Headset;2;159,98;111,986;47,994
9142;New York City;New York;TEC-PH-10003988;Technology;LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite;4;43,6;31,392;12,208
9145;Las Vegas;Nevada;OFF-AP-10000358;Office Supplies;Fellowes Basic Home/Office Series Surge Protectors;5;64,9;46,079;18,821
9147;Burlington;Vermont;TEC-AC-10002926;Technology;Logitech Wireless Marathon Mouse M705;2;99,98;56,9886;42,9914
9148;Burlington;Vermont;OFF-AR-10003477;Office Supplies;4009 Highlighters;6;8,04;5,3064;2,7336
9149;Burlington;Vermont;OFF-ST-10001526;Office Supplies;Iceberg Mobile Mega Data/Printer Cart ;13;1564,29;1157,5746;406,7154
9150;Detroit;Michigan;OFF-BI-10001765;Office Supplies;Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges;4;138,56;72,0512;66,5088
9156;Las Vegas;Nevada;OFF-PA-10001804;Office Supplies;Xerox 195;6;40,08;20,8416;19,2384
9157;Bangor;Maine;OFF-AP-10001271;Office Supplies;Eureka The Boss Cordless Rechargeable Stick Vac;2;101,96;74,4308;27,5292
9158;Bangor;Maine;OFF-PA-10004353;Office Supplies;Southworth 25% Cotton Premium Laser Paper and Envelopes;13;259,74;135,0648;124,6752
9159;Bangor;Maine;TEC-AC-10002473;Technology;Maxell 4.7GB DVD-R;9;255,42;150,6978;104,7222
9162;Eau Claire;Wisconsin;FUR-BO-10003450;Furniture;Bush Westfield Collection Bookcases, Dark Cherry Finish;7;405,86;373,3912;32,4688
9163;Eau Claire;Wisconsin;FUR-CH-10002335;Furniture;Hon GuestStacker Chair;3;680,01;503,2074;176,8026
9167;San Diego;California;OFF-PA-10000418;Office Supplies;Xerox 189;1;104,85;54,522;50,328
9168;San Diego;California;OFF-AP-10001242;Office Supplies;APC 7 Outlet Network SurgeArrest Surge Protector;3;241,44;169,008;72,432
9169;Jackson;Mississippi;OFF-PA-10001954;Office Supplies;Xerox 1964;14;319,76;172,6704;147,0896
9170;Jackson;Mississippi;OFF-PA-10001954;Office Supplies;Xerox 1964;2;45,68;24,6672;21,0128
9171;Oxnard;California;FUR-FU-10000448;Furniture;Tenex Chairmats For Use With Carpeted Floors;2;31,96;30,362;1,598
9172;Oxnard;California;OFF-PA-10001357;Office Supplies;Xerox 1886;1;47,9;24,908;22,992
9173;Oxnard;California;OFF-ST-10002292;Office Supplies;Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish;3;1112,94;890,352;222,588
9174;Oxnard;California;OFF-EN-10001219;Office Supplies;"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes";3;22,92;11,6892;11,2308
9176;Kent;Washington;OFF-PA-10001639;Office Supplies;Xerox 203;3;19,44;10,1088;9,3312
9178;New York City;New York;TEC-PH-10003356;Technology;SmartStand Mobile Device Holder, Assorted Colors;2;13,98;10,0656;3,9144
9179;New York City;New York;OFF-AR-10001725;Office Supplies;Boston Home & Office Model 2000 Electric Pencil Sharpeners;1;23,65;17,501;6,149
9183;Westminster;California;TEC-AC-10004803;Technology;Sony Micro Vault Click 4 GB USB 2.0 Flash Drive;4;55,76;47,9536;7,8064
9184;Westminster;California;OFF-PA-10001970;Office Supplies;Xerox 1881;2;24,56;13,0168;11,5432
9185;Westminster;California;FUR-FU-10004848;Furniture;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";1;51,75;36,225;15,525
9187;Westminster;California;OFF-AP-10002534;Office Supplies;3.6 Cubic Foot Counter Height Office Refrigerator;5;1473,1;1060,632;412,468
9197;San Jose;California;OFF-PA-10004353;Office Supplies;Southworth 25% Cotton Premium Laser Paper and Envelopes;2;39,96;20,7792;19,1808
9199;San Jose;California;OFF-SU-10004737;Office Supplies;Acme Design Stainless Steel Bent Scissors;6;41,04;29,9592;11,0808
9201;Perth Amboy;New Jersey;FUR-BO-10001337;Furniture;O'Sullivan Living Dimensions 2-Shelf Bookcases;1;120,98;108,882;12,098
9202;Perth Amboy;New Jersey;OFF-BI-10004584;Office Supplies;GBC ProClick 150 Presentation Binding System;1;315,98;167,4694;148,5106
9204;New York City;New York;OFF-AR-10004602;Office Supplies;Boston KS Multi-Size Manual Pencil Sharpener;5;114,95;82,764;32,186
9205;Los Angeles;California;OFF-AR-10001149;Office Supplies;Sanford Colorific Colored Pencils, 12/Box;8;23,04;16,128;6,912
9206;Milford;Connecticut;OFF-AR-10004817;Office Supplies;Colorific Watercolor Pencils;3;15,48;10,9908;4,4892
9207;Milford;Connecticut;OFF-PA-10003797;Office Supplies;Xerox 209;8;51,84;26,9568;24,8832
9209;Seattle;Washington;OFF-ST-10003996;Office Supplies;Letter/Legal File Tote with Clear Snap-On Lid, Black Granite;1;16,06;11,8844;4,1756
9210;Burlington;Iowa;OFF-EN-10003160;Office Supplies;Pastel Pink Envelopes;1;7,28;3,7856;3,4944
9211;Burlington;Iowa;OFF-BI-10002012;Office Supplies;Wilson Jones Easy Flow II Sheet Lifters;3;5,4;2,808;2,592
9212;Roseville;California;OFF-PA-10002105;Office Supplies;Xerox 223;3;19,44;10,1088;9,3312
9213;San Francisco;California;FUR-FU-10000397;Furniture;Luxo Economy Swing Arm Lamp;2;39,88;28,7136;11,1664
9214;San Francisco;California;FUR-FU-10000758;Furniture;DAX Natural Wood-Tone Poster Frame;3;79,44;50,8416;28,5984
9216;Los Angeles;California;OFF-PA-10004451;Office Supplies;Xerox 222;5;32,4;16,848;15,552
9218;Minneapolis;Minnesota;OFF-EN-10004459;Office Supplies;Security-Tint Envelopes;2;15,28;7,7928;7,4872
9221;Lafayette;Louisiana;OFF-LA-10000248;Office Supplies;Avery 52;3;11,07;5,8671;5,2029
9222;Lafayette;Louisiana;FUR-TA-10003473;Furniture;Bretford Rectangular Conference Table Tops;4;1504,52;1158,4804;346,0396
9223;Lafayette;Louisiana;OFF-PA-10004355;Office Supplies;Xerox 231;4;25,92;13,4784;12,4416
9228;Los Angeles;California;OFF-AP-10001205;Office Supplies;Belkin 5 Outlet SurgeMaster Power Centers;7;381,36;274,5792;106,7808
9229;Los Angeles;California;OFF-AR-10001868;Office Supplies;Prang Dustless Chalk Sticks;4;6,72;3,36;3,36
9231;Los Angeles;California;OFF-PA-10002689;Office Supplies;Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright);9;58,32;30,3264;27,9936
9233;Los Angeles;California;FUR-FU-10001889;Furniture;Ultra Door Pull Handle;9;94,68;63,4356;31,2444
9234;Los Angeles;California;OFF-ST-10000321;Office Supplies;Akro Stacking Bins;3;23,67;22,7232;0,9468
9236;Los Angeles;California;OFF-AR-10004752;Office Supplies;Blackstonian Pencils;7;18,69;13,4568;5,2332
9245;San Francisco;California;OFF-AR-10003251;Office Supplies;Prang Drawing Pencil Set;2;5,56;3,336;2,224
9246;San Francisco;California;OFF-PA-10002365;Office Supplies;Xerox 1967;5;32,4;16,848;15,552
9247;San Francisco;California;OFF-AR-10003651;Office Supplies;Newell 350;3;9,84;6,9864;2,8536
9248;San Francisco;California;OFF-AR-10003732;Office Supplies;Newell 333;1;2,78;2,0572;0,7228
9250;New York City;New York;TEC-PH-10003691;Technology;BlackBerry Q10;7;881,93;661,4475;220,4825
9251;Marion;Iowa;OFF-BI-10001107;Office Supplies;GBC White Gloss Covers, Plain Front;8;115,84;61,3952;54,4448
9253;Pine Bluff;Arkansas;TEC-AC-10001114;Technology;Microsoft Wireless Mobile Mouse 4000;5;199,95;135,966;63,984
9254;Pine Bluff;Arkansas;OFF-PA-10002005;Office Supplies;Xerox 225;2;12,96;6,7392;6,2208
9255;Columbia;Missouri;FUR-CH-10001146;Furniture;Global Value Mid-Back Manager's Chair, Gray;1;60,89;45,6675;15,2225
9256;Columbia;Missouri;OFF-LA-10004853;Office Supplies;Avery 483;3;14,94;8,0676;6,8724
9257;Columbia;Missouri;OFF-BI-10004728;Office Supplies;Wilson Jones Turn Tabs Binder Tool for Ring Binders;2;9,64;5,2056;4,4344
9258;Columbia;Missouri;FUR-FU-10002298;Furniture;"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle";3;332,94;279,6696;53,2704
9259;Columbia;Missouri;OFF-BI-10004654;Office Supplies;VariCap6 Expandable Binder;3;51,9;27,507;24,393
9260;Columbia;Missouri;OFF-ST-10002583;Office Supplies;Fellowes Neat Ideas Storage Cubes;2;64,96;62,3616;2,5984
9261;Aberdeen;South Dakota;OFF-SU-10004661;Office Supplies;Acme Titanium Bonded Scissors;3;25,5;18,87;6,63
9263;Detroit;Michigan;FUR-CH-10000513;Furniture;High-Back Leather Manager's Chair;3;389,97;354,8727;35,0973
9267;North Las Vegas;Nevada;FUR-FU-10002111;Furniture;Master Caster Door Stop, Large Brown;2;14,56;9,0272;5,5328
9269;Freeport;New York;OFF-PA-10002947;Office Supplies;Xerox 1923;3;20,04;10,4208;9,6192
9272;New York City;New York;FUR-FU-10000320;Furniture;OIC Stacking Trays;3;10,02;5,6112;4,4088
9273;New York City;New York;TEC-PH-10001835;Technology;Jawbone JAMBOX Wireless Bluetooth Speaker;4;631,96;328,6192;303,3408
9274;Henderson;Kentucky;OFF-BI-10003650;Office Supplies;GBC DocuBind 300 Electric Binding Machine;3;1577,94;820,5288;757,4112
9275;Albuquerque;New Mexico;OFF-AR-10000937;Office Supplies;Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set;7;255,85;143,276;112,574
9281;Seattle;Washington;FUR-BO-10002853;Furniture;O'Sullivan 5-Shelf Heavy-Duty Bookcases;2;163,88;122,91;40,97
9282;Richmond;Virginia;OFF-AP-10000027;Office Supplies;Hoover Commercial SteamVac;5;67,9;47,53;20,37
9285;Franklin;Wisconsin;FUR-CH-10001482;Furniture;Office Star - Mesh Screen back chair with Vinyl seat;3;392,94;349,7166;43,2234
9290;San Francisco;California;OFF-PA-10001878;Office Supplies;Xerox 1891;1;48,91;25,9223;22,9877
9291;Dover;Delaware;OFF-AR-10002375;Office Supplies;Newell 351;3;9,84;6,9864;2,8536
9292;Dover;Delaware;OFF-BI-10004965;Office Supplies;Ibico Covers for Plastic or Wire Binding Elements;3;34,5;18,975;15,525
9294;Hagerstown;Maryland;OFF-BI-10000050;Office Supplies;Angle-D Binders with Locking Rings, Label Holders;6;43,8;23,214;20,586
9306;Santa Fe;New Mexico;OFF-AR-10001972;Office Supplies;Newell 323;5;8,4;6,216;2,184
9307;San Francisco;California;OFF-AR-10003829;Office Supplies;Newell 35;2;6,56;4,6576;1,9024
9308;San Francisco;California;OFF-AR-10003338;Office Supplies;"Eberhard Faber 3 1/2"" Golf Pencils";2;14,88;11,16;3,72
9309;San Francisco;California;TEC-AC-10002558;Technology;Imation Swivel Flash Drive USB flash drive - 8 GB;4;45,48;29,562;15,918
9310;San Francisco;California;OFF-AR-10000034;Office Supplies;BIC Brite Liner Grip Highlighters, Assorted, 5/Pack;6;25,44;15,5184;9,9216
9314;Detroit;Michigan;OFF-ST-10003282;Office Supplies;Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers;7;418,32;301,1904;117,1296
9319;New York City;New York;OFF-PA-10000743;Office Supplies;Xerox 1977;2;13,36;6,9472;6,4128
9321;New York City;New York;FUR-FU-10000747;Furniture;Tenex B1-RE Series Chair Mats for Low Pile Carpets;4;183,92;152,6536;31,2664
9324;Los Angeles;California;OFF-PA-10003641;Office Supplies;Xerox 1909;8;211,04;113,9616;97,0784
9327;Edmonds;Washington;FUR-FU-10004053;Furniture;DAX Two-Tone Silver Metal Document Frame;4;80,96;46,1472;34,8128
9329;Edmonds;Washington;OFF-AR-10004260;Office Supplies;Boston 1799 Powerhouse Electric Pencil Sharpener;1;25,98;18,7056;7,2744
9330;San Francisco;California;OFF-AP-10004655;Office Supplies;Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter;4;45,28;29,8848;15,3952
9331;New York City;New York;OFF-EN-10001539;Office Supplies;Staple envelope;2;15,56;8,2468;7,3132
9333;Georgetown;Kentucky;OFF-AP-10002578;Office Supplies;Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote;4;195,68;144,8032;50,8768
9334;Georgetown;Kentucky;OFF-FA-10000992;Office Supplies;Acco Clips to Go Binder Clips, 24 Clips in Two Sizes;4;14,2;7,526;6,674
9337;San Francisco;California;OFF-FA-10000621;Office Supplies;OIC Colored Binder Clips, Assorted Sizes;5;17,9;9,129;8,771
9340;San Francisco;California;OFF-PA-10003228;Office Supplies;Xerox 1917;3;146,73;77,7669;68,9631
9341;San Francisco;California;OFF-LA-10002787;Office Supplies;Avery 480;5;18,75;9,75;9
9349;Moreno Valley;California;FUR-FU-10000277;Furniture;Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting;8;842,72;640,4672;202,2528
9350;Moreno Valley;California;FUR-FU-10001934;Furniture;Magnifier Swing Arm Lamp;2;41,96;31,0504;10,9096
9355;Jackson;Michigan;OFF-PA-10001826;Office Supplies;Xerox 207;3;19,44;10,1088;9,3312
9356;Jackson;Michigan;OFF-AR-10000823;Office Supplies;Newell 307;2;3,64;2,6208;1,0192
9357;Jackson;Michigan;OFF-PA-10001776;Office Supplies;"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book";2;18,54;9,8262;8,7138
9360;New York City;New York;FUR-FU-10000747;Furniture;Tenex B1-RE Series Chair Mats for Low Pile Carpets;1;45,98;38,1634;7,8166
9361;New York City;New York;OFF-ST-10004337;Office Supplies;SAFCO Commercial Wire Shelving, 72h;7;428,68;428,68;0
9363;Seattle;Washington;OFF-FA-10004838;Office Supplies;Super Bands, 12/Pack;7;13,02;12,6294;0,3906
9364;Seattle;Washington;FUR-FU-10002364;Furniture;Eldon Expressions Wood Desk Accessories, Oak;3;22,14;15,7194;6,4206
9365;Seattle;Washington;OFF-ST-10001809;Office Supplies;Fellowes Officeware Wire Shelving;4;359,32;352,1336;7,1864
9366;Saint Charles;Missouri;OFF-PA-10001846;Office Supplies;Xerox 1899;2;11,56;5,8956;5,6644
9368;Long Beach;New York;OFF-ST-10003470;Office Supplies;Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units;6;1676,88;1593,036;83,844
9369;Lakewood;New Jersey;OFF-PA-10004243;Office Supplies;Xerox 1939;2;37,94;19,7288;18,2112
9370;Clinton;Maryland;FUR-CH-10000422;Furniture;Global Highback Leather Tilter in Burgundy;3;272,97;229,2948;43,6752
9375;Seattle;Washington;OFF-SU-10002537;Office Supplies;Acme Box Cutter Scissors;6;61,38;45,4212;15,9588
9376;Los Angeles;California;TEC-AC-10003063;Technology;Micro Innovations USB RF Wireless Keyboard with Mouse;2;50;39,5;10,5
9377;East Orange;New Jersey;TEC-AC-10003237;Technology;Memorex Micro Travel Drive 4 GB;3;31,8;18,126;13,674
9378;Eau Claire;Wisconsin;OFF-ST-10001031;Office Supplies;Adjustable Personal File Tote;2;32,56;24,0944;8,4656
9385;New York City;New York;OFF-PA-10003441;Office Supplies;Xerox 226;4;25,92;13,4784;12,4416
9387;Burlington;Vermont;OFF-PA-10000157;Office Supplies;Xerox 191;4;79,92;42,3576;37,5624
9388;Burlington;Vermont;OFF-PA-10001970;Office Supplies;Xerox 1881;1;12,28;6,5084;5,7716
9389;Burlington;Vermont;OFF-AP-10000828;Office Supplies;Avanti 4.4 Cu. Ft. Refrigerator;3;542,94;390,9168;152,0232
9390;Burlington;Vermont;OFF-EN-10001509;Office Supplies;Poly String Tie Envelopes;1;2,04;1,0812;0,9588
9394;New York City;New York;TEC-PH-10003484;Technology;Ooma Telo VoIP Home Phone System;5;629,95;472,4625;157,4875
9397;New York City;New York;OFF-LA-10002762;Office Supplies;Avery 485;6;75,18;39,8454;35,3346
9398;New York City;New York;OFF-AP-10003842;Office Supplies;Euro-Pro Shark Turbo Vacuum;1;30,98;22,9252;8,0548
9399;New York City;New York;TEC-PH-10003072;Technology;Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System;9;1349,91;688,4541;661,4559
9401;Newport News;Virginia;OFF-EN-10001539;Office Supplies;Staple envelope;4;31,12;16,4936;14,6264
