Row;Product ID;Volume per Unit;Quantity;Category;Product Name;Sales;Profit;Order Date
3996;OFF-AR-10004707;4;3;Office Supplies;Staples in misc. colors;1786;625;25.11.2018
3997;OFF-ST-10001325;5;7;Office Supplies;Sterilite Officeware Hinged File Box;17606;4754;25.11.2018
3998;OFF-ST-10001325;5;1;Office Supplies;Sterilite Officeware Hinged File Box;2515;679;25.11.2018
3999;OFF-ST-10003470;3;4;Office Supplies;Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units;268301;13415;25.11.2018
4000;OFF-BI-10004002;1;1;Office Supplies;Wilson Jones International Size A4 Ring Binders;4152;1993;25.11.2018
4001;OFF-PA-10003724;4;9;Office Supplies;Wirebound Message Book, 4 per Page;11729;5747;25.11.2018
4002;OFF-PA-10000575;1;4;Office Supplies;Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page;6422;2954;25.11.2018
4003;OFF-BI-10003707;5;4;Office Supplies;Aluminum Screw Posts;14650;7325;26.11.2018
4004;OFF-LA-10001158;2;9;Office Supplies;"Avery Address/Shipping Labels for Typewriters, 4"" x 2""";22356;10731;26.11.2018
4005;OFF-LA-10001613;3;4;Office Supplies;Avery File Folder Labels;2765;1355;26.11.2018
4006;OFF-AP-10000055;5;2;Office Supplies;Belkin F9S820V06 8 Outlet Surge;15590;4677;26.11.2018
4007;OFF-AP-10001962;4;7;Office Supplies;Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210;14095;3524;26.11.2018
4008;TEC-CO-10002313;6;1;Technology;Canon PC1080F Personal Copier;143998;56159;26.11.2018
4009;TEC-PH-10002170;9;4;Technology;ClearSounds CSC500 Amplified Spirit Phone Corded phone;67190;18813;26.11.2018
4010;FUR-FU-10003623;14;5;Furniture;DataProducts Ampli Magnifier Task Lamp, Black,;32472;9092;26.11.2018
4011;FUR-FU-10001473;15;2;Furniture;DAX Wood Document Frame;6590;2373;26.11.2018
4012;OFF-PA-10001685;5;7;Office Supplies;Easy-staple paper;17035;8347;26.11.2018
4013;FUR-FU-10001290;10;3;Furniture;Executive Impressions Supervisor Wall Clock;30312;9700;26.11.2018
4014;OFF-AP-10000692;4;2;Office Supplies;Fellowes Mighty 8 Compact Surge Protector;9730;2724;26.11.2018
4015;FUR-FU-10002937;10;6;Furniture;"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box";142891;71446;26.11.2018
4016;TEC-MA-10000010;8;8;Technology;Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer;729600;350208;26.11.2018
4017;TEC-PH-10001819;8;2;Technology;Innergie mMini Combo Duo USB Travel Charging Kit;21595;10366;26.11.2018
4018;FUR-TA-10001039;12;3;Furniture;KI Adjustable-Height Table;61906;16095;26.11.2018
4019;OFF-PA-10001274;2;3;Office Supplies;Loose Memo Sheets;2628;1235;26.11.2018
4020;TEC-AC-10003447;10;3;Technology;Micropad Numeric Keypads;14393;3598;26.11.2018
4021;OFF-AR-10004269;4;9;Office Supplies;Newell 31;8921;2498;26.11.2018
4022;OFF-AR-10003504;4;3;Office Supplies;Newell 347;3082;894;26.11.2018
4023;TEC-PH-10002310;7;5;Technology;Plantronics Calisto P620-M USB Wireless Speakerphone System;235188;63501;26.11.2018
4024;OFF-BI-10000343;5;3;Office Supplies;"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue";3535;1662;26.11.2018
4025;FUR-CH-10004287;11;3;Furniture;SAFCO Arco Folding Chair;198864;57671;26.11.2018
4026;TEC-PH-10002624;6;4;Technology;Samsung Galaxy S4 Mini;451190;130845;26.11.2018
4027;TEC-AC-10002399;10;2;Technology;SanDisk Cruzer 32 GB USB Flash Drive;9130;2921;26.11.2018
4028;OFF-BI-10000666;5;3;Office Supplies;Surelock Post Binders;22003;11002;26.11.2018
4029;OFF-ST-10001172;1;5;Office Supplies;Tennsco Lockers, Sand;25176;6042;26.11.2018
4030;OFF-BI-10004352;5;5;Office Supplies;Wilson Jones DublLock D-Ring Binders;8100;4050;26.11.2018
4031;OFF-PA-10001033;5;2;Office Supplies;Xerox 1893;19675;9641;26.11.2018
4032;OFF-PA-10004285;2;2;Office Supplies;Xerox 1959;3206;1539;26.11.2018
4033;OFF-PA-10002586;5;3;Office Supplies;Xerox 1970;3586;1685;26.11.2018
4034;OFF-AR-10001573;3;3;Office Supplies;American Pencil;1678;487;27.11.2018
4035;TEC-PH-10002350;6;3;Technology;Apple EarPods with Remote and Mic;20153;5643;27.11.2018
4036;FUR-FU-10000732;14;3;Furniture;Eldon 200 Class Desk Accessories;4522;1447;27.11.2018
4037;FUR-FU-10003268;12;5;Furniture;Eldon Radial Chair Mat for Low to Medium Pile Carpets;47976;9595;27.11.2018
4038;TEC-AC-10001284;8;8;Technology;Enermax Briskie RF Wireless Keyboard and Mouse Combo;39878;14356;27.11.2018
4039;OFF-BI-10004519;4;3;Office Supplies;GBC DocuBind P100 Manual Binding Machine;119506;53778;27.11.2018
4040;OFF-BI-10004233;4;5;Office Supplies;"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""";19188;9210;27.11.2018
4041;FUR-FU-10004091;15;1;Furniture;"Howard Miller 13"" Diameter Goldtone Round Wall Clock";11266;4619;27.11.2018
4042;OFF-BI-10000977;2;5;Office Supplies;Ibico Plastic Spiral Binding Combs;36480;16781;27.11.2018
4043;TEC-AC-10003095;6;2;Technology;Logitech G35 7.1-Channel Surround Sound Headset;62395;21214;27.11.2018
4044;TEC-AC-10001772;6;9;Technology;Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive;34495;13453;27.11.2018
4045;OFF-AR-10000658;5;3;Office Supplies;Newell 324;8316;2328;27.11.2018
4046;OFF-AR-10001915;2;3;Office Supplies;Peel-Off China Markers;7150;3003;27.11.2018
4047;TEC-AC-10000397;9;3;Technology;Perixx PERIBOARD-512B, Ergonomic Split Keyboard;25193;1763;27.11.2018
4048;FUR-BO-10002916;10;1;Furniture;"Rush Hierlooms Collection 1"" Thick Stackable Bookcases";41035;7797;27.11.2018
4049;OFF-PA-10000482;2;3;Office Supplies;Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate;27317;12839;27.11.2018
4050;TEC-AC-10000158;6;3;Technology;Sony 64GB Class 10 Micro SDHC R40 Memory Card;25913;5442;27.11.2018
4051;OFF-FA-10003021;1;2;Office Supplies;Staples;902;316;27.11.2018
4052;FUR-FU-10002506;11;3;Furniture;"Tensor ""Hersey Kiss"" Styled Floor Lamp";9353;1122;27.11.2018
4053;OFF-PA-10003129;4;5;Office Supplies;Tops White Computer Printout Paper;58692;27585;27.11.2018
4054;FUR-FU-10001889;10;3;Furniture;Ultra Door Pull Handle;7574;2500;27.11.2018
4055;TEC-AC-10004633;10;5;Technology;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack;8388;3691;27.11.2018
4056;OFF-PA-10001019;4;3;Office Supplies;Xerox 1884;14386;6761;27.11.2018
4057;OFF-PA-10003641;5;6;Office Supplies;Xerox 1909;37987;17474;27.11.2018
4058;OFF-PA-10000100;4;5;Office Supplies;Xerox 1945;49188;24102;27.11.2018
4059;OFF-PA-10003823;3;5;Office Supplies;Xerox 197;37176;16729;27.11.2018
4060;OFF-PA-10000743;1;6;Office Supplies;Xerox 1977;9619;4617;27.11.2018
4061;OFF-PA-10001246;2;4;Office Supplies;Xerox 215;6221;2986;27.11.2018
4062;OFF-BI-10000145;3;2;Office Supplies;Zipper Ring Binder Pockets;1498;734;27.11.2018
4063;OFF-ST-10003805;5;6;Office Supplies;24 Capacity Maxi Data Binder Racks, Pearl;303192;75798;28.11.2018
4064;OFF-AP-10004859;4;3;Office Supplies;Acco 6 Outlet Guardian Premium Surge Suppressor;10483;2830;28.11.2018
4065;OFF-LA-10002043;1;4;Office Supplies;Avery 489;9936;4769;28.11.2018
4066;OFF-BI-10001890;5;2;Office Supplies;Avery Poly Binder Pockets;1718;825;28.11.2018
4067;OFF-AR-10004582;4;1;Office Supplies;BIC Brite Liner Grip Highlighters;394;177;28.11.2018
4068;OFF-AR-10004441;5;2;Office Supplies;BIC Brite Liner Highlighters;1987;835;28.11.2018
4069;OFF-EN-10003055;1;2;Office Supplies;Blue String-Tie & Button Interoffice Envelopes, 10 x 13;19190;8636;28.11.2018
4070;OFF-AR-10004757;4;4;Office Supplies;Crayola Colored Pencils;3149;1039;28.11.2018
4071;FUR-FU-10003773;12;5;Furniture;Eldon Cleatmat Plus Chair Mats for High Pile Carpets;95424;10497;28.11.2018
4072;FUR-FU-10004270;15;5;Furniture;Eldon Image Series Desk Accessories, Burgundy;5016;1806;28.11.2018
4073;FUR-FU-10000087;10;3;Furniture;"Executive Impressions 14"" Two-Color Numerals Wall Clock";16358;6707;28.11.2018
4074;OFF-BI-10000309;1;3;Office Supplies;"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black";10958;5370;28.11.2018
4075;FUR-CH-10004477;12;3;Furniture;Global Push Button Manager's Chair, Indigo;43841;12714;28.11.2018
4076;TEC-PH-10002834;8;11;Technology;Google Nexus 5;475174;118793;28.11.2018
4077;OFF-AP-10004655;2;4;Office Supplies;Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter;10867;3695;28.11.2018
4078;TEC-AC-10003441;9;6;Technology;Kingston Digital DataTraveler 32GB USB 2.0;24408;1464;28.11.2018
4079;OFF-EN-10003862;1;6;Office Supplies;Laser & Ink Jet Business Envelopes;15365;7068;28.11.2018
4080;FUR-FU-10000576;14;5;Furniture;Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base;251808;65470;28.11.2018
4081;TEC-AC-10003447;10;7;Technology;Micropad Numeric Keypads;33583;8396;28.11.2018
4082;OFF-AR-10001954;3;3;Office Supplies;Newell 331;3521;951;28.11.2018
4083;OFF-LA-10001074;3;5;Office Supplies;Round Specialty Laser Printer Labels;15036;7067;28.11.2018
4084;OFF-EN-10001539;4;8;Office Supplies;Staple envelope;14938;7021;28.11.2018
4085;OFF-SU-10001225;5;2;Office Supplies;Staple remover;1766;35;28.11.2018
4086;FUR-FU-10004017;14;3;Furniture;"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""";77422;15484;28.11.2018
4087;OFF-ST-10004459;3;3;Office Supplies;Tennsco Single-Tier Lockers;270245;13512;28.11.2018
4088;OFF-PA-10001363;5;7;Office Supplies;Xerox 1933;20630;9696;28.11.2018
4089;OFF-LA-10002762;2;2;Office Supplies;Avery 485;6014;2827;29.11.2018
4090;OFF-AR-10003582;4;2;Office Supplies;Boston Electric Pencil Sharpener, Model 1818, Charcoal Black;13512;3783;29.11.2018
4091;OFF-AR-10004042;3;9;Office Supplies;BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain;38837;11263;29.11.2018
4092;OFF-PA-10000349;2;4;Office Supplies;Easy-staple paper;4781;2247;29.11.2018
4093;FUR-CH-10002880;11;9;Furniture;Global High-Back Leather Tilter, Burgundy;265658;29222;29.11.2018
4094;FUR-CH-10004853;15;2;Furniture;Global Manager's Adjustable Task Chair, Storm;72470;21016;29.11.2018
4095;OFF-ST-10001272;3;4;Office Supplies;Mini 13-1/2 Capacity Data Binder Rack, Pearl;125635;31409;29.11.2018
4096;OFF-FA-10003495;5;5;Office Supplies;Staples;7296;3648;29.11.2018
4097;OFF-EN-10000461;4;2;Office Supplies;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";4195;1972;30.11.2018
4098;OFF-PA-10002713;1;2;Office Supplies;Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”;3302;1519;30.11.2018
4099;OFF-PA-10002659;1;7;Office Supplies;Avoid Verbal Orders Carbonless Minifold Book;5678;2612;30.11.2018
4100;OFF-AR-10001044;4;6;Office Supplies;BOSTON Ranger #55 Pencil Sharpener, Black;37426;10853;30.11.2018
4101;FUR-FU-10003489;10;3;Furniture;Contemporary Borderless Frame;6199;2294;30.11.2018
4102;FUR-FU-10002813;10;4;Furniture;DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size;19430;6995;30.11.2018
4103;OFF-ST-10001809;5;3;Office Supplies;Fellowes Officeware Wire Shelving;64678;1294;30.11.2018
4104;FUR-CH-10000513;15;3;Furniture;High-Back Leather Manager's Chair;93593;8423;30.11.2018
4105;OFF-ST-10000604;5;5;Office Supplies;Home/Office Personal File Carts;41712;10428;30.11.2018
4106;OFF-ST-10002182;2;4;Office Supplies;Iris 3-Drawer Stacking Bin, Black;20054;401;30.11.2018
4107;TEC-PH-10001468;9;3;Technology;Panasonic Business Telephones KX-T7736;131054;39316;30.11.2018
4108;OFF-EN-10004007;3;4;Office Supplies;Park Ridge Embossed Executive Business Envelopes;14947;7025;30.11.2018
4109;OFF-PA-10000380;3;4;Office Supplies;"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages";8006;4003;30.11.2018
4110;OFF-ST-10001370;1;7;Office Supplies;Sensible Storage WireTech Storage Systems;119246;5962;30.11.2018
4111;OFF-EN-10002831;4;2;Office Supplies;Tyvek  Top-Opening Peel & Seel  Envelopes, Gray;17251;7763;30.11.2018
4112;OFF-PA-10003848;5;4;Office Supplies;Xerox 1997;6221;2986;30.11.2018
4113;OFF-EN-10001219;5;3;Office Supplies;"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes";5501;2695;1.12.2018
4114;OFF-SU-10004664;2;5;Office Supplies;Acme Softgrip Scissors;9768;2833;1.12.2018
4115;OFF-FA-10000134;4;9;Office Supplies;Advantus Push Pins, Aluminum Head;12550;3890;1.12.2018
4116;OFF-BI-10003274;2;4;Office Supplies;Avery Durable Slant Ring Binders, No Labels;3821;1796;1.12.2018
4117;FUR-TA-10001705;10;9;Furniture;Bush Advantage Collection Round Conference Table;459216;96435;1.12.2018
4118;TEC-PH-10004434;8;2;Technology;Cisco IP Phone 7961G VoIP phone - Dark gray;65256;18924;1.12.2018
4119;FUR-FU-10001196;15;3;Furniture;DAX Cubicle Frames - 8x10;4154;1246;1.12.2018
4120;OFF-ST-10001321;5;4;Office Supplies;Decoflex Hanging Personal Folder File, Blue;14803;3997;1.12.2018
4121;FUR-FU-10000023;12;12;Furniture;Eldon Wave Desk Accessories;16963;7464;1.12.2018
4122;FUR-FU-10002045;13;5;Furniture;"Executive Impressions 14""";26676;11737;1.12.2018
4123;FUR-FU-10001861;15;3;Furniture;Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts;13968;6844;1.12.2018
4124;OFF-BI-10004233;4;4;Office Supplies;"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""";15350;7368;1.12.2018
4125;FUR-CH-10000155;15;3;Furniture;Global Comet Stacking Armless Chair;215316;60288;1.12.2018
4126;OFF-ST-10001522;2;1;Office Supplies;Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h;22078;883;1.12.2018
4127;FUR-CH-10001270;14;2;Furniture;Harbour Creations Steel Folding Chair;41400;12420;1.12.2018
4128;FUR-CH-10004997;11;4;Furniture;Hon Every-Day Series Multi-Task Chairs;180461;36092;1.12.2018
4129;FUR-BO-10002598;11;2;Furniture;Hon Metal Bookcases, Putty;34070;9880;1.12.2018
4130;OFF-AP-10002945;1;3;Office Supplies;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;216468;71434;1.12.2018
4131;OFF-AP-10002945;1;7;Office Supplies;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;505092;166680;1.12.2018
4132;OFF-AR-10000475;4;4;Office Supplies;Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black;11194;3022;1.12.2018
4133;TEC-PH-10003931;10;3;Technology;JBL Micro Wireless Portable Bluetooth Speaker;43193;10798;1.12.2018
4134;TEC-PH-10000193;6;3;Technology;Jensen SMPS-640 - speaker phone;33106;8607;1.12.2018
4135;FUR-FU-10003878;10;3;Furniture;"Linden 10"" Round Wall Clock, Black";11002;3741;1.12.2018
4136;OFF-AR-10000823;5;2;Office Supplies;Newell 307;874;245;1.12.2018
4137;FUR-CH-10001854;13;8;Furniture;Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat;673882;161732;1.12.2018
4138;TEC-PH-10001700;9;2;Technology;Panasonic KX-TG6844B Expandable Digital Cordless Telephone;31675;8552;1.12.2018
4139;OFF-AR-10003251;2;5;Office Supplies;Prang Drawing Pencil Set;3336;1334;1.12.2018
4140;TEC-AC-10000290;9;3;Technology;Sabrent 4-Port USB 2.0 Hub;4889;1662;1.12.2018
4141;OFF-ST-10002790;2;3;Office Supplies;Safco Industrial Shelving;53172;1595;1.12.2018
4142;OFF-AR-10001149;1;8;Office Supplies;Sanford Colorific Colored Pencils, 12/Box;5530;1659;1.12.2018
4143;OFF-ST-10002292;5;3;Office Supplies;Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish;267106;53421;1.12.2018
4144;FUR-FU-10003394;15;9;Furniture;"Tenex ""The Solids"" Textured Chair Mats";151114;25689;1.12.2018
4145;FUR-FU-10000448;12;2;Furniture;Tenex Chairmats For Use With Carpeted Floors;7670;384;1.12.2018
4146;OFF-ST-10002554;1;3;Office Supplies;Tennsco Industrial Shelving;35215;704;1.12.2018
4147;OFF-ST-10000642;4;4;Office Supplies;Tennsco Lockers, Gray;20141;1410;1.12.2018
4148;OFF-ST-10002756;1;4;Office Supplies;"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand";129898;1299;1.12.2018
4149;FUR-FU-10002268;13;2;Furniture;Ultra Door Push Plate;2357;778;1.12.2018
4150;OFF-PA-10004040;4;4;Office Supplies;Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright);5741;2813;1.12.2018
4151;FUR-FU-10003724;12;2;Furniture;Westinghouse Clip-On Gooseneck Lamps;4018;1045;1.12.2018
4152;OFF-PA-10001776;1;2;Office Supplies;"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book";4450;2091;1.12.2018
4153;OFF-PA-10001357;5;1;Office Supplies;Xerox 1886;11496;5518;1.12.2018
4154;OFF-PA-10004735;5;7;Office Supplies;Xerox 1905;10886;5225;1.12.2018
4155;OFF-PA-10001593;2;7;Office Supplies;Xerox 1947;10046;4521;1.12.2018
4156;OFF-PA-10001826;4;3;Office Supplies;Xerox 207;4666;2239;1.12.2018
4157;OFF-PA-10001972;5;3;Office Supplies;Xerox 214;4666;2239;1.12.2018
4158;OFF-PA-10004255;2;5;Office Supplies;Xerox 219;7776;3732;1.12.2018
4159;OFF-PA-10002222;5;5;Office Supplies;"Xerox Color Copier Paper, 11"" x 17"", Ream";27408;12608;1.12.2018
4160;OFF-BI-10004236;4;6;Office Supplies;"XtraLife ClearVue Slant-D Ring Binder, White, 3""";21139;9724;1.12.2018
4161;OFF-LA-10000634;5;6;Office Supplies;Avery 509;3758;1729;2.12.2018
4162;OFF-AP-10001293;2;7;Office Supplies;Belkin 8 Outlet Surge Protector;68846;19277;2.12.2018
4163;TEC-PH-10001795;7;4;Technology;ClearOne CHATAttach 160 - speaker phone;595190;178557;2.12.2018
4164;FUR-FU-10003849;13;3;Furniture;DAX Metal Frame, Desktop, Stepped-Edge;14573;5683;2.12.2018
4165;OFF-ST-10000142;4;5;Office Supplies;Deluxe Rollaway Locking File with Drawer;499056;139736;2.12.2018
4166;FUR-FU-10004864;14;6;Furniture;Eldon 500 Class Desk Accessories;17381;5736;2.12.2018
4167;FUR-FU-10003026;14;3;Furniture;Eldon Regeneration Recycled Desk Accessories, Black;3485;1359;2.12.2018
4168;OFF-AP-10002765;3;3;Office Supplies;Fellowes Advanced Computer Series Surge Protectors;19073;5340;2.12.2018
4169;OFF-ST-10004340;4;9;Office Supplies;Fellowes Mobile File Cart, Black;134309;36263;2.12.2018
4170;OFF-BI-10001107;2;8;Office Supplies;GBC White Gloss Covers, Plain Front;27802;13067;2.12.2018
4171;TEC-PH-10004977;9;5;Technology;GE 30524EE4;235188;68205;2.12.2018
4172;FUR-CH-10004754;13;8;Furniture;Global Stack Chair with Arms, Black;57562;15542;2.12.2018
4173;OFF-PA-10000062;5;1;Office Supplies;Green Bar Computer Printout Paper;13190;6463;2.12.2018
4174;OFF-AP-10001303;1;3;Office Supplies;Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter;14328;6448;2.12.2018
4175;OFF-PA-10002464;2;7;Office Supplies;HP Office Recycled Paper (20Lb. and 87 Bright);9710;4758;2.12.2018
4176;TEC-AC-10000199;6;1;Technology;Kingston Digital DataTraveler 8GB USB 2.0;1428;200;2.12.2018
4177;TEC-AC-10003628;7;4;Technology;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;28790;12668;2.12.2018
4178;OFF-AR-10001446;2;3;Office Supplies;Newell 309;8316;2495;2.12.2018
4179;FUR-CH-10001854;13;2;Furniture;Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat;168470;40433;2.12.2018
4180;OFF-AR-10004022;2;5;Office Supplies;Panasonic KP-380BK Classic Electric Pencil Sharpener;43176;10794;2.12.2018
4181;OFF-AR-10001868;3;6;Office Supplies;Prang Dustless Chalk Sticks;2419;1210;2.12.2018
4182;OFF-PA-10002195;3;3;Office Supplies;"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set";3658;1719;2.12.2018
4183;OFF-SU-10001935;5;2;Office Supplies;Staple remover;1046;42;2.12.2018
4184;TEC-PH-10000441;7;5;Technology;VTech DS6151;151188;42333;2.12.2018
4185;OFF-PA-10003724;4;2;Office Supplies;Wirebound Message Book, 4 per Page;2606;1277;2.12.2018
4186;OFF-PA-10002262;3;4;Office Supplies;Xerox 192;6221;2986;2.12.2018
4187;OFF-PA-10004475;5;2;Office Supplies;Xerox 1940;26381;12927;2.12.2018
4188;OFF-PA-10002923;5;3;Office Supplies;Xerox 1942;35237;17618;2.12.2018
4189;OFF-PA-10003893;4;2;Office Supplies;Xerox 1962;2054;924;2.12.2018
4190;OFF-ST-10002214;1;3;Office Supplies;X-Rack File for Hanging Folders;8129;2113;2.12.2018
4191;FUR-FU-10001085;11;6;Furniture;3M Polarizing Light Filter Sleeves;26856;12354;3.12.2018
4192;OFF-ST-10001558;5;3;Office Supplies;Acco Perma 4000 Stacking Storage Drawers;11693;1754;3.12.2018
4193;TEC-PH-10000576;8;1;Technology;AT&T 1080 Corded phone;32878;8877;3.12.2018
4194;OFF-LA-10001317;1;2;Office Supplies;Avery 520;1512;726;3.12.2018
4195;OFF-LA-10001317;1;1;Office Supplies;Avery 520;756;363;3.12.2018
4196;FUR-TA-10002958;14;2;Furniture;Bevis Oval Conference Table, Walnut;125270;21296;3.12.2018
4197;OFF-ST-10001932;3;4;Office Supplies;Fellowes Staxonsteel Drawer Files;185443;25962;3.12.2018
4198;FUR-CH-10004754;13;1;Furniture;Global Stack Chair with Arms, Black;7195;1943;3.12.2018
4199;FUR-TA-10004575;11;2;Furniture;Hon 5100 Series Wood Tables;139670;25141;3.12.2018
4200;TEC-PH-10003811;9;4;Technology;Jabra Supreme Plus Driver Edition Headset;115190;32253;3.12.2018
4201;TEC-AC-10003870;8;5;Technology;Logitech Z-906 Speaker sys - home theater - 5.1-CH;395988;158395;3.12.2018
4202;OFF-ST-10004634;3;3;Office Supplies;Personal Folder Holder, Ebony;8071;2421;3.12.2018
4203;OFF-AR-10001662;2;8;Office Supplies;Rogers Handheld Barrel Pencil Sharpener;5261;1420;3.12.2018
4204;OFF-PA-10000357;2;3;Office Supplies;Xerox 1888;39946;19174;3.12.2018
4205;OFF-PA-10003656;3;7;Office Supplies;Xerox 1935;44318;20386;3.12.2018
4206;OFF-PA-10001954;4;8;Office Supplies;Xerox 1964;43853;20172;3.12.2018
4207;OFF-PA-10001972;5;4;Office Supplies;Xerox 214;6221;2986;3.12.2018
4208;OFF-PA-10001838;2;2;Office Supplies;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages";2822;1383;4.12.2018
4209;OFF-AR-10003723;4;5;Office Supplies;Avery Hi-Liter Fluorescent Desk Style Markers;4056;1501;4.12.2018
4210;OFF-ST-10003324;1;6;Office Supplies;Belkin OmniView SE Rackmount Kit;51091;0;4.12.2018
4211;OFF-ST-10001418;1;3;Office Supplies;Carina Media Storage Towers in Natural & Black;43906;878;4.12.2018
4212;FUR-FU-10002445;13;3;Furniture;DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7;6826;2730;4.12.2018
4213;OFF-PA-10001685;5;4;Office Supplies;Easy-staple paper;9734;4770;4.12.2018
4214;FUR-FU-10001602;14;3;Furniture;"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear";27310;4916;4.12.2018
4215;FUR-FU-10004270;15;6;Furniture;Eldon Image Series Desk Accessories, Burgundy;6019;2167;4.12.2018
4216;TEC-AC-10001432;9;1;Technology;Enermax Aurora Lite Keyboard;18756;8253;4.12.2018
4217;OFF-ST-10000676;3;2;Office Supplies;Fellowes Econo/Stor Drawers;46526;2792;4.12.2018
4218;TEC-AC-10004595;6;1;Technology;First Data TMFD35 PIN Pad;34272;7197;4.12.2018
4219;FUR-CH-10004860;10;3;Furniture;Global Low Back Tilter Chair;72706;4362;4.12.2018
4220;FUR-CH-10003817;10;3;Furniture;Global Value Steno Chair, Gray;43733;10933;4.12.2018
4221;TEC-AC-10001539;8;5;Technology;Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology;95988;34556;4.12.2018
4222;FUR-FU-10002111;13;5;Furniture;Master Caster Door Stop, Large Brown;8736;3320;4.12.2018
4223;OFF-AR-10001315;2;5;Office Supplies;Newell 310;2112;612;4.12.2018
4224;TEC-PH-10000673;7;2;Technology;Plantronics Voyager Pro HD - Bluetooth Headset;31195;14974;4.12.2018
4225;TEC-PH-10000376;8;4;Technology;Square Credit Card Reader;9590;2494;4.12.2018
4226;FUR-FU-10002506;11;1;Furniture;"Tensor ""Hersey Kiss"" Styled Floor Lamp";3118;374;4.12.2018
4227;OFF-EN-10003296;4;3;Office Supplies;Tyvek Side-Opening Peel & Seel Expanding Envelopes;65146;29316;4.12.2018
4228;OFF-EN-10004147;3;3;Office Supplies;Wausau Papers Astrobrights Colored Envelopes;4306;2110;4.12.2018
4229;TEC-PH-10004586;9;5;Technology;Wilson SignalBoost 841262 DB PRO Amplifier Kit;431940;129582;4.12.2018
4230;OFF-PA-10001970;1;7;Office Supplies;Xerox 1881;20630;9696;4.12.2018
4231;OFF-PA-10000994;5;1;Office Supplies;Xerox 1915;25164;12079;4.12.2018
4232;OFF-EN-10004483;2;7;Office Supplies;#10 White Business Envelopes,4 1/8 x 9 1/2;26326;12373;5.12.2018
4233;OFF-FA-10002280;3;3;Office Supplies;Advantus Plastic Paper Clips;3600;1728;5.12.2018
4234;TEC-PH-10001448;6;3;Technology;Anker Astro 15000mAh USB Portable Charger;35993;1440;5.12.2018
4235;OFF-LA-10000452;2;4;Office Supplies;Avery 488;3024;1452;5.12.2018
4236;OFF-LA-10000248;4;3;Office Supplies;Avery 52;2657;1249;5.12.2018
4237;OFF-AR-10000034;3;8;Office Supplies;BIC Brite Liner Grip Highlighters, Assorted, 5/Pack;8141;3175;5.12.2018
4238;OFF-ST-10002615;4;3;Office Supplies;Dual Level, Single-Width Filing Carts;111643;29027;5.12.2018
4239;OFF-PA-10000349;2;1;Office Supplies;Easy-staple paper;1195;562;5.12.2018
4240;FUR-FU-10001487;10;3;Furniture;Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood;5026;1457;5.12.2018
